Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
4308,1.48164e-51,0.117039,5000,1.62109,14.1855,1,0.621094,0.0556641,0.0556641
4309,1.48019e-51,0.117054,5000,1.62109,14.1211,1,0.621094,0.0371094,0.0371094
4310,1.47875e-51,0.117108,5000,1.63477,14.2129,0.998047,0.636719,0.0566406,0.0566406
4311,1.48164e-51,0.117039,5000,1.65723,14.3174,1,0.657227,0.0429688,0.0429688
4312,1.48164e-51,0.117039,5000,1.64258,14.2246,1,0.642578,0.0488281,0.0488281
4313,1.48164e-51,0.117039,5000,1.66016,14.3105,1,0.660156,0.0576172,0.0576172
4314,1.48019e-51,0.117073,5000,1.65625,14.2803,0.999023,0.657227,0.0380859,0.0380859
4315,1.48019e-51,0.117073,5000,1.64453,14.2305,0.999023,0.645508,0.0517578,0.0517578
4316,1.48164e-51,0.117039,5000,1.65527,14.2871,1,0.655273,0.0576172,0.0576172
4317,1.48164e-51,0.117039,5000,1.6748,14.3496,1,0.674805,0.0458984,0.0458984
4318,1.48164e-51,0.117039,5000,1.66211,14.251,1,0.662109,0.0595703,0.0595703
4319,1.48164e-51,0.117039,5000,1.65918,14.2568,1,0.65918,0.0537109,0.0537109
4320,1.48019e-51,0.117073,5000,1.63574,14.127,0.999023,0.636719,0.0449219,0.0449219
4321,1.47875e-51,0.117108,5000,1.62793,14.1133,0.998047,0.629883,0.0458984,0.0458984
4322,1.48019e-51,0.117054,5000,1.62891,14.1152,1,0.628906,0.0527344,0.0527344
4323,1.48019e-51,0.117073,5000,1.62402,14.1221,0.999023,0.625,0.0517578,0.0517578
4324,1.48164e-51,0.117039,5000,1.63379,14.1514,1,0.633789,0.0517578,0.0517578
4325,1.48164e-51,0.117039,5000,1.64746,14.1533,1,0.647461,0.0498047,0.0498047
4326,1.48164e-51,0.117039,5000,1.63086,14.0654,1,0.630859,0.0576172,0.0576172
4327,1.48164e-51,0.117039,5000,1.64648,14.1396,1,0.646484,0.0400391,0.0400391
4328,1.48019e-51,0.117054,5000,1.63965,14.1436,1,0.639648,0.0478516,0.0478516
4329,1.48164e-51,0.117039,5000,1.63965,14.1299,1,0.639648,0.0458984,0.0458984
4330,1.48164e-51,0.117039,5000,1.625,14.0605,1,0.625,0.0517578,0.0517578
4331,1.48164e-51,0.117039,5000,1.61426,14.043,1,0.614258,0.0527344,0.0527344
4332,1.48164e-51,0.117039,5000,1.60059,13.957,1,0.600586,0.0615234,0.0615234
4333,1.48164e-51,0.117039,5000,1.60352,13.9531,1,0.603516,0.0380859,0.0380859
4334,1.48164e-51,0.117039,5000,1.61816,14.0146,1,0.618164,0.0507812,0.0507812
4335,1.48164e-51,0.117039,5000,1.5957,13.877,1,0.595703,0.0449219,0.0449219
4336,1.48164e-51,0.117039,5000,1.60449,13.8496,1,0.604492,0.0576172,0.0576172
4337,1.48164e-51,0.117039,5000,1.61816,13.9482,1,0.618164,0.0351562,0.0351562
4338,1.48164e-51,0.117039,5000,1.61133,13.9473,1,0.611328,0.046875,0.046875
4339,1.48164e-51,0.117039,5000,1.60059,13.8711,1,0.600586,0.0410156,0.0410156
4340,1.48019e-51,0.117067,5000,1.6084,13.9551,1,0.608398,0.0400391,0.0400391
4341,1.48164e-51,0.117039,5000,1.62109,13.9951,1,0.621094,0.0478516,0.0478516
4342,1.48019e-51,0.117073,5000,1.63379,14.0352,0.999023,0.634766,0.0478516,0.0478516
4343,1.48164e-51,0.117039,5000,1.66016,14.167,1,0.660156,0.0380859,0.0380859
4344,1.47875e-51,0.117088,5000,1.65039,14.1123,0.999023,0.651367,0.0527344,0.0527344
4345,1.48164e-51,0.117039,5000,1.64258,14.0615,1,0.642578,0.0498047,0.0498047
4346,1.48019e-51,0.117054,5000,1.65918,14.2148,1,0.65918,0.0429688,0.0429688
4347,1.48164e-51,0.117039,5000,1.6709,14.29,1,0.670898,0.0517578,0.0517578
4348,1.48019e-51,0.117073,5000,1.66211,14.2324,0.999023,0.663086,0.0439453,0.0439453
4349,1.48164e-51,0.117039,5000,1.66113,14.2793,1,0.661133,0.0634766,0.0634766
4350,1.47875e-51,0.117108,5000,1.6377,14.0967,0.998047,0.639648,0.0537109,0.0537109
4351,1.48164e-51,0.117039,5000,1.65527,14.1719,1,0.655273,0.0478516,0.0478516
4352,1.48164e-51,0.117039,5000,1.64648,14.0801,1,0.646484,0.0527344,0.0527344
4353,1.48019e-51,0.11705,5000,1.66699,14.1553,1.00098,0.666016,0.0537109,0.0537109
4354,1.4793e-51,0.117074,5000,1.6543,14.0928,0.999023,0.655273,0.0537109,0.0537109
4355,1.48164e-51,0.117039,5000,1.64746,14.1143,1,0.647461,0.0488281,0.0488281
4356,1.47875e-51,0.117088,5000,1.62988,14.0225,0.999023,0.630859,0.0517578,0.0517578
4357,1.48164e-51,0.117039,5000,1.6377,14.0762,1,0.637695,0.0585938,0.0585938
4358,1.48164e-51,0.117039,5000,1.64062,14.0566,1,0.640625,0.0605469,0.0605469
4359,1.48164e-51,0.117039,5000,1.625,13.9766,1,0.625,0.0478516,0.0478516
4360,1.48019e-51,0.117073,5000,1.61816,14.0527,0.999023,0.619141,0.0439453,0.0439453
4361,1.48019e-51,0.117054,5000,1.59473,14.0215,1,0.594727,0.0458984,0.0458984
4362,1.48164e-51,0.117039,5000,1.58008,13.9229,1,0.580078,0.0439453,0.0439453
4363,1.4773e-51,0.117084,5000,1.5752,13.875,1,0.575195,0.0585938,0.0585938
4364,1.48164e-51,0.117039,5000,1.57715,13.9326,1,0.577148,0.0458984,0.0458984
4365,1.48164e-51,0.117039,5000,1.60059,13.9766,1,0.600586,0.0498047,0.0498047
4366,1.48164e-51,0.117039,5000,1.59766,14.0195,1,0.597656,0.0478516,0.0478516
4367,1.48164e-51,0.117039,5000,1.60938,14.0703,1,0.609375,0.0361328,0.0361328
4368,1.48164e-51,0.117039,5000,1.59863,14.0693,1,0.598633,0.0380859,0.0380859
4369,1.48019e-51,0.117073,5000,1.58496,14.002,0.999023,0.585938,0.0419922,0.0419922
4370,1.47875e-51,0.117088,5000,1.58301,14.0234,0.999023,0.583984,0.0566406,0.0566406
4371,1.48019e-51,0.117073,5000,1.62207,14.2344,0.999023,0.623047,0.0546875,0.0546875
4372,1.48164e-51,0.117039,5000,1.6123,14.1426,1,0.612305,0.0527344,0.0527344
4373,1.48019e-51,0.117073,5000,1.60156,14.085,0.999023,0.602539,0.0585938,0.0585938
4374,1.48164e-51,0.117039,5000,1.61426,14.1123,1,0.614258,0.0517578,0.0517578
4375,1.48164e-51,0.117039,5000,1.62109,14.1465,1,0.621094,0.0400391,0.0400391
4376,1.48164e-51,0.117039,5000,1.62402,14.1729,1,0.624023,0.0527344,0.0527344
4377,1.48019e-51,0.117073,5000,1.60059,14.0781,0.999023,0.601562,0.0527344,0.0527344
4378,1.47875e-51,0.117108,5000,1.60742,14.0283,0.998047,0.609375,0.0400391,0.0400391
4379,1.48075e-51,0.11704,5000,1.62891,14.1514,1,0.628906,0.0615234,0.0615234
4380,1.48164e-51,0.117039,5000,1.60059,13.9648,1,0.600586,0.0595703,0.0595703
4381,1.48164e-51,0.117039,5000,1.61719,14.0908,1,0.617188,0.0615234,0.0615234
4382,1.48164e-51,0.117039,5000,1.63379,14.0918,1,0.633789,0.0527344,0.0527344
4383,1.48019e-51,0.117054,5000,1.63184,14.1299,1,0.631836,0.0429688,0.0429688
4384,1.47875e-51,0.117088,5000,1.63574,14.1914,0.999023,0.636719,0.0458984,0.0458984
4385,1.48164e-51,0.117039,5000,1.62891,14.1572,1,0.628906,0.0390625,0.0390625
4386,1.48019e-51,0.117073,5000,1.63086,14.1553,0.999023,0.631836,0.0449219,0.0449219
4387,1.48164e-51,0.117039,5000,1.62695,14.0791,1,0.626953,0.0634766,0.0634766
4388,1.48164e-51,0.117039,5000,1.63965,14.1162,1,0.639648,0.0429688,0.0429688
4389,1.48164e-51,0.117039,5000,1.65332,14.2705,1,0.65332,0.0625,0.0625
4390,1.4793e-51,0.117055,5000,1.64648,14.207,1,0.646484,0.0585938,0.0585938
4391,1.48164e-51,0.117039,5000,1.66113,14.249,1,0.661133,0.0449219,0.0449219
4392,1.47875e-51,0.117088,5000,1.6543,14.2197,0.999023,0.655273,0.0517578,0.0517578
4393,1.48019e-51,0.117054,5000,1.66504,14.2334,1,0.665039,0.0429688,0.0429688
4394,1.48164e-51,0.117039,5000,1.64941,14.1807,1,0.649414,0.0546875,0.0546875
4395,1.48164e-51,0.117039,5000,1.6416,14.165,1,0.641602,0.0419922,0.0419922
4396,1.48164e-51,0.117039,5000,1.6416,14.1221,1,0.641602,0.0556641,0.0556641
4397,1.48164e-51,0.117039,5000,1.65039,14.1289,1,0.650391,0.0439453,0.0439453
4398,1.47875e-51,0.117108,5000,1.62793,13.999,0.998047,0.629883,0.0351562,0.0351562
4399,1.48019e-51,0.117073,5000,1.62988,14.0186,0.999023,0.630859,0.0478516,0.0478516
4400,1.48164e-51,0.117039,5000,1.61328,13.9219,1,0.613281,0.0498047,0.0498047
4401,1.48019e-51,0.117054,5000,1.62891,14.0264,1,0.628906,0.0546875,0.0546875
4402,1.48164e-51,0.117039,5000,1.61328,13.9561,1,0.613281,0.0615234,0.0615234
4403,1.48164e-51,0.117039,5000,1.61133,13.9668,1,0.611328,0.0576172,0.0576172
4404,1.48019e-51,0.117081,5000,1.60449,14.0332,1,0.604492,0.0625,0.0625
4405,1.48019e-51,0.117054,5000,1.61035,14.0967,1,0.610352,0.0390625,0.0390625
4406,1.48164e-51,0.117039,5000,1.63184,14.2041,1.00098,0.630859,0.0488281,0.0488281
4407,1.48164e-51,0.117039,5000,1.65234,14.332,1.00098,0.651367,0.0458984,0.0458984
4408,1.48164e-51,0.117039,5000,1.65527,14.3027,1.00098,0.654297,0.0263672,0.0263672
4409,1.48019e-51,0.117073,5000,1.67871,14.4189,0.999023,0.679688,0.0419922,0.0419922
4410,1.48164e-51,0.117039,5000,1.66895,14.3809,1,0.668945,0.0664062,0.0664062
4411,1.48164e-51,0.117039,5000,1.6748,14.3789,1,0.674805,0.0556641,0.0556641
4412,1.48019e-51,0.117073,5000,1.6875,14.4932,0.999023,0.688477,0.0429688,0.0429688
4413,1.48164e-51,0.117039,5000,1.69336,14.5127,1,0.693359,0.0507812,0.0507812
4414,1.48164e-51,0.117039,5000,1.69629,14.5,1,0.696289,0.0449219,0.0449219
4415,1.48019e-51,0.117073,5000,1.69531,14.5537,0.999023,0.696289,0.0576172,0.0576172
4416,1.48164e-51,0.117039,5000,1.71582,14.6299,1,0.71582,0.0449219,0.0449219
4417,1.48019e-51,0.117067,5000,1.70703,14.5977,1,0.707031,0.0400391,0.0400391
4418,1.47875e-51,0.117102,5000,1.70605,14.6445,0.999023,0.707031,0.0546875,0.0546875
4419,1.48164e-51,0.117039,5000,1.70312,14.6445,1,0.703125,0.0449219,0.0449219
4420,1.48164e-51,0.117039,5000,1.69434,14.582,1,0.694336,0.0419922,0.0419922
4421,1.48019e-51,0.117073,5000,1.70117,14.6514,0.999023,0.702148,0.0517578,0.0517578
4422,1.48164e-51,0.117039,5000,1.69629,14.6143,1,0.696289,0.0302734,0.0302734
4423,1.48164e-51,0.117039,5000,1.68359,14.5508,1,0.683594,0.0546875,0.0546875
4424,1.47875e-51,0.117116,5000,1.68164,14.5117,0.999023,0.682617,0.0664062,0.0664062
4425,1.48164e-51,0.117039,5000,1.67383,14.4639,1,0.673828,0.0478516,0.0478516
4426,1.48164e-51,0.117039,5000,1.6709,14.417,1,0.670898,0.0498047,0.0498047
4427,1.48019e-51,0.117054,5000,1.67285,14.46,1,0.672852,0.0458984,0.0458984
4428,1.48019e-51,0.117054,5000,1.6748,14.4404,1,0.674805,0.0419922,0.0419922
4429,1.48019e-51,0.117073,5000,1.66699,14.3818,0.999023,0.667969,0.0576172,0.0576172
4430,1.48164e-51,0.117039,5000,1.66992,14.3633,1,0.669922,0.0410156,0.0410156
4431,1.47875e-51,0.117097,5000,1.68066,14.4375,1,0.680664,0.0537109,0.0537109
4432,1.48019e-51,0.117054,5000,1.67383,14.4307,1,0.673828,0.0527344,0.0527344
4433,1.48019e-51,0.117046,5000,1.70605,14.583,1.00098,0.705078,0.0439453,0.0439453
4434,1.48164e-51,0.117039,5000,1.71094,14.6455,1,0.710938,0.0410156,0.0410156
4435,1.48019e-51,0.117073,5000,1.69141,14.5264,0.999023,0.692383,0.0537109,0.0537109
4436,1.48164e-51,0.117039,5000,1.68652,14.4561,1,0.686523,0.0449219,0.0449219
4437,1.48164e-51,0.117039,5000,1.68164,14.4141,1,0.681641,0.0625,0.0625
4438,1.48164e-51,0.117039,5000,1.68652,14.3955,1,0.686523,0.0429688,0.0429688
4439,1.48164e-51,0.117039,5000,1.69824,14.3916,1,0.698242,0.0576172,0.0576172
4440,1.48164e-51,0.117039,5000,1.7002,14.4863,1,0.700195,0.0488281,0.0488281
4441,1.48164e-51,0.117039,5000,1.68652,14.4258,1,0.686523,0.0449219,0.0449219
4442,1.48164e-51,0.117039,5000,1.68164,14.4375,1,0.681641,0.0449219,0.0449219
4443,1.48164e-51,0.117039,5000,1.67871,14.3955,1,0.678711,0.0458984,0.0458984
4444,1.48019e-51,0.117073,5000,1.67285,14.3633,0.999023,0.673828,0.0439453,0.0439453
4445,1.47875e-51,0.117102,5000,1.66895,14.3691,0.999023,0.669922,0.0576172,0.0576172
4446,1.48019e-51,0.117073,5000,1.67578,14.4014,0.999023,0.676758,0.0498047,0.0498047
4447,1.48164e-51,0.117039,5000,1.6709,14.4072,1,0.670898,0.0576172,0.0576172
4448,1.48164e-51,0.117039,5000,1.67285,14.4131,1,0.672852,0.0507812,0.0507812
4449,1.48164e-51,0.117039,5000,1.6582,14.3389,1,0.658203,0.0449219,0.0449219
4450,1.48164e-51,0.117039,5000,1.64844,14.2646,1,0.648438,0.0546875,0.0546875
4451,1.48019e-51,0.117073,5000,1.65625,14.3145,0.999023,0.657227,0.0527344,0.0527344
4452,1.48164e-51,0.117039,5000,1.64941,14.2441,1,0.649414,0.046875,0.046875
4453,1.48019e-51,0.117067,5000,1.65039,14.2871,1,0.650391,0.0458984,0.0458984
4454,1.48164e-51,0.117039,5000,1.65039,14.249,1,0.650391,0.0507812,0.0507812
4455,1.48164e-51,0.117039,5000,1.65332,14.2686,1.00098,0.652344,0.0537109,0.0537109
4456,1.48019e-51,0.117073,5000,1.64551,14.2227,1,0.645508,0.0478516,0.0478516
4457,1.48164e-51,0.117039,5000,1.66016,14.2686,1.00098,0.65918,0.046875,0.046875
4458,1.47875e-51,0.117102,5000,1.6582,14.3066,0.999023,0.65918,0.0449219,0.0449219
4459,1.48019e-51,0.117073,5000,1.65723,14.2803,0.999023,0.658203,0.0644531,0.0644531
4460,1.48164e-51,0.117039,5000,1.66211,14.292,1,0.662109,0.0361328,0.0361328
4461,1.48164e-51,0.117039,5000,1.66406,14.249,1,0.664062,0.046875,0.046875
4462,1.48019e-51,0.117073,5000,1.65527,14.2793,0.999023,0.65625,0.0566406,0.0566406
4463,1.48019e-51,0.117073,5000,1.64453,14.2666,0.999023,0.645508,0.0478516,0.0478516
4464,1.48019e-51,0.117073,5000,1.65332,14.2881,0.999023,0.654297,0.0498047,0.0498047
4465,1.48164e-51,0.117039,5000,1.67969,14.4805,1,0.679688,0.0605469,0.0605469
4466,1.47875e-51,0.117069,5000,1.67773,14.4756,1,0.677734,0.0703125,0.0703125
4467,1.48019e-51,0.117073,5000,1.69238,14.5439,0.999023,0.693359,0.0400391,0.0400391
4468,1.48164e-51,0.117039,5000,1.70117,14.5342,1,0.701172,0.0439453,0.0439453
4469,1.48019e-51,0.117073,5000,1.72949,14.6562,0.999023,0.730469,0.0361328,0.0361328
4470,1.48164e-51,0.117039,5000,1.74316,14.7695,1,0.743164,0.0556641,0.0556641
4471,1.48164e-51,0.117039,5000,1.7627,14.7959,1,0.762695,0.0537109,0.0537109
4472,1.48019e-51,0.117073,5000,1.75977,14.8271,0.999023,0.760742,0.0390625,0.0390625
4473,1.48164e-51,0.117039,5000,1.77051,14.835,1,0.770508,0.0507812,0.0507812
4474,1.48019e-51,0.117073,5000,1.75684,14.7334,0.999023,0.757812,0.0429688,0.0429688
4475,1.48164e-51,0.117039,5000,1.74023,14.6328,1,0.740234,0.046875,0.046875
4476,1.48164e-51,0.117039,5000,1.7373,14.6025,1,0.737305,0.0546875,0.0546875
4477,1.48019e-51,0.117073,5000,1.72266,14.4814,0.999023,0.723633,0.0429688,0.0429688
4478,1.48019e-51,0.117081,5000,1.71875,14.4424,1,0.71875,0.0429688,0.0429688
4479,1.48164e-51,0.117039,5000,1.71484,14.4072,1,0.714844,0.0517578,0.0517578
4480,1.48164e-51,0.117039,5000,1.71484,14.3398,1,0.714844,0.0576172,0.0576172
4481,1.48164e-51,0.117039,5000,1.71875,14.4326,1,0.71875,0.0654297,0.0654297
4482,1.48164e-51,0.117039,5000,1.73828,14.5762,1,0.738281,0.0517578,0.0517578
4483,1.48164e-51,0.117039,5000,1.73633,14.4629,1,0.736328,0.0576172,0.0576172
4484,1.48019e-51,0.117054,5000,1.75293,14.5273,1,0.75293,0.0517578,0.0517578
4485,1.48164e-51,0.117039,5000,1.77539,14.6992,1,0.775391,0.0537109,0.0537109
4486,1.48164e-51,0.117039,5000,1.77734,14.7598,1,0.777344,0.0537109,0.0537109
4487,1.4793e-51,0.117074,5000,1.78125,14.7656,0.999023,0.782227,0.0556641,0.0556641
4488,1.48164e-51,0.117039,5000,1.77539,14.7061,1,0.775391,0.0449219,0.0449219
4489,1.48164e-51,0.117039,5000,1.77148,14.79,1,0.771484,0.0332031,0.0332031
4490,1.48164e-51,0.117039,5000,1.76855,14.7949,1,0.768555,0.0498047,0.0498047
4491,1.48019e-51,0.117073,5000,1.77344,14.7969,0.999023,0.774414,0.0625,0.0625
4492,1.48164e-51,0.117039,5000,1.78906,14.7891,1,0.789062,0.0498047,0.0498047
4493,1.48164e-51,0.117039,5000,1.78223,14.7705,1,0.782227,0.0400391,0.0400391
4494,1.48164e-51,0.117039,5000,1.78125,14.6934,1,0.78125,0.0537109,0.0537109
4495,1.48164e-51,0.117039,5000,1.79004,14.7471,1,0.790039,0.0478516,0.0478516
4496,1.48019e-51,0.117073,5000,1.79199,14.7295,0.999023,0.792969,0.0615234,0.0615234
4497,1.48164e-51,0.117039,5000,1.79688,14.8262,1,0.796875,0.0390625,0.0390625
4498,1.48164e-51,0.117039,5000,1.78125,14.7334,1,0.78125,0.0439453,0.0439453
4499,1.48164e-51,0.117039,5000,1.77637,14.7842,1,0.776367,0.0527344,0.0527344
4500,1.48164e-51,0.117039,5000,1.77051,14.792,1,0.770508,0.0566406,0.0566406
4501,1.48164e-51,0.117039,5000,1.78125,14.8398,1,0.78125,0.0517578,0.0517578
4502,1.48019e-51,0.117073,5000,1.78613,14.8291,0.999023,0.787109,0.0400391,0.0400391
4503,1.48164e-51,0.117039,5000,1.77441,14.79,1,0.774414,0.0449219,0.0449219
4504,1.48164e-51,0.117039,5000,1.77734,14.7803,1,0.777344,0.0439453,0.0439453
4505,1.48164e-51,0.117039,5000,1.77246,14.7891,1,0.772461,0.0419922,0.0419922
4506,1.48164e-51,0.117039,5000,1.76465,14.7529,1,0.764648,0.0576172,0.0576172
4507,1.48164e-51,0.117039,5000,1.77637,14.7578,1,0.776367,0.0537109,0.0537109
4508,1.48164e-51,0.117039,5000,1.7666,14.7031,1,0.766602,0.0585938,0.0585938
4509,1.48164e-51,0.117039,5000,1.76172,14.6465,1,0.761719,0.0517578,0.0517578
4510,1.48019e-51,0.117073,5000,1.76172,14.6318,0.999023,0.762695,0.0615234,0.0615234
4511,1.48164e-51,0.117039,5000,1.77344,14.7432,1,0.773438,0.0546875,0.0546875
4512,1.48164e-51,0.117039,5000,1.75879,14.7422,1,0.758789,0.0488281,0.0488281
4513,1.47875e-51,0.117116,5000,1.76465,14.8525,0.999023,0.765625,0.0546875,0.0546875
4514,1.48164e-51,0.117039,5000,1.78027,14.8789,1,0.780273,0.0478516,0.0478516
4515,1.48164e-51,0.117039,5000,1.77441,14.8174,1,0.774414,0.0400391,0.0400391
4516,1.48164e-51,0.117039,5000,1.77344,14.7568,1,0.773438,0.0498047,0.0498047
4517,1.48019e-51,0.117073,5000,1.77148,14.7783,0.999023,0.772461,0.0527344,0.0527344
4518,1.48164e-51,0.117039,5000,1.7832,14.8623,1,0.783203,0.0419922,0.0419922
4519,1.48019e-51,0.117061,5000,1.79297,14.9326,1,0.792969,0.0546875,0.0546875
4520,1.4773e-51,0.11711,5000,1.79199,14.9688,0.999023,0.792969,0.0410156,0.0410156
4521,1.47875e-51,0.117108,5000,1.7793,14.9443,0.998047,0.78125,0.0419922,0.0419922
4522,1.48019e-51,0.117054,5000,1.79785,14.9258,1,0.797852,0.078125,0.078125
4523,1.48019e-51,0.117054,5000,1.78516,14.8115,1,0.785156,0.0517578,0.0517578
4524,1.48164e-51,0.117039,5000,1.79004,14.8447,1,0.790039,0.0576172,0.0576172
4525,1.47875e-51,0.117108,5000,1.78613,14.8486,0.998047,0.788086,0.0556641,0.0556641
4526,1.48164e-51,0.117039,5000,1.79102,14.8252,1,0.791016,0.0546875,0.0546875
4527,1.48164e-51,0.117039,5000,1.78223,14.7852,1,0.782227,0.0351562,0.0351562
4528,1.48164e-51,0.117039,5000,1.78418,14.7354,1,0.78418,0.0439453,0.0439453
4529,1.48164e-51,0.117039,5000,1.7666,14.6748,1,0.766602,0.0400391,0.0400391
4530,1.48019e-51,0.117054,5000,1.75684,14.6953,1,0.756836,0.0361328,0.0361328
4531,1.48164e-51,0.117039,5000,1.74414,14.5693,1,0.744141,0.0546875,0.0546875
4532,1.48164e-51,0.117039,5000,1.73145,14.54,1,0.731445,0.0419922,0.0419922
4533,1.48019e-51,0.117054,5000,1.73926,14.623,1,0.739258,0.0595703,0.0595703
4534,1.48164e-51,0.117039,5000,1.74512,14.665,1,0.745117,0.0400391,0.0400391
4535,1.48164e-51,0.117039,5000,1.73242,14.5498,1,0.732422,0.0507812,0.0507812
4536,1.48164e-51,0.117039,5000,1.72168,14.5195,1,0.72168,0.0429688,0.0429688
4537,1.48019e-51,0.117073,5000,1.71289,14.5049,0.999023,0.713867,0.0527344,0.0527344
4538,1.48164e-51,0.117039,5000,1.70703,14.4629,1,0.707031,0.0537109,0.0537109
4539,1.48019e-51,0.117054,5000,1.70312,14.458,1,0.703125,0.0576172,0.0576172
4540,1.48164e-51,0.117039,5000,1.67871,14.3516,1,0.678711,0.0478516,0.0478516
4541,1.48164e-51,0.117039,5000,1.67773,14.3643,1,0.677734,0.0458984,0.0458984
4542,1.47875e-51,0.117095,5000,1.69336,14.4551,0.999023,0.694336,0.0498047,0.0498047
4543,1.48164e-51,0.117039,5000,1.68652,14.3691,1,0.686523,0.0458984,0.0458984
4544,1.48019e-51,0.117073,5000,1.69043,14.3848,0.999023,0.691406,0.046875,0.046875
4545,1.48164e-51,0.117039,5000,1.69629,14.4111,1,0.696289,0.0429688,0.0429688
4546,1.48164e-51,0.117039,5000,1.70801,14.4697,1,0.708008,0.0527344,0.0527344
4547,1.48164e-51,0.117039,5000,1.70117,14.4414,1,0.701172,0.0732422,0.0732422
4548,1.48164e-51,0.117039,5000,1.70508,14.4746,1,0.705078,0.0458984,0.0458984
4549,1.48019e-51,0.117073,5000,1.69727,14.4805,0.999023,0.698242,0.0517578,0.0517578
4550,1.4773e-51,0.117151,5000,1.67969,14.4482,0.998047,0.681641,0.0498047,0.0498047
4551,1.48164e-51,0.117039,5000,1.68066,14.5059,1,0.680664,0.0458984,0.0458984
4552,1.48164e-51,0.117039,5000,1.68457,14.4717,1,0.68457,0.0556641,0.0556641
4553,1.48164e-51,0.117039,5000,1.68848,14.4453,1,0.688477,0.0537109,0.0537109
4554,1.48164e-51,0.117039,5000,1.66797,14.4775,1,0.667969,0.0478516,0.0478516
4555,1.48164e-51,0.117039,5000,1.65527,14.4629,1,0.655273,0.0429688,0.0429688
4556,1.48164e-51,0.117039,5000,1.66602,14.5518,1,0.666016,0.0527344,0.0527344
4557,1.48164e-51,0.117039,5000,1.66211,14.5488,1,0.662109,0.0537109,0.0537109
4558,1.48164e-51,0.117039,5000,1.64258,14.46,1,0.642578,0.0566406,0.0566406
4559,1.48019e-51,0.117073,5000,1.65332,14.5312,0.999023,0.654297,0.0625,0.0625
4560,1.48019e-51,0.117054,5000,1.65723,14.625,1,0.657227,0.0439453,0.0439453
4561,1.48164e-51,0.117039,5000,1.63867,14.582,1,0.638672,0.0517578,0.0517578
4562,1.48164e-51,0.117039,5000,1.63867,14.6338,1,0.638672,0.0498047,0.0498047
4563,1.48164e-51,0.117039,5000,1.64941,14.7119,1,0.649414,0.0429688,0.0429688
4564,1.48019e-51,0.117054,5000,1.66504,14.7383,1,0.665039,0.0439453,0.0439453
4565,1.48164e-51,0.117039,5000,1.66211,14.707,1,0.662109,0.0488281,0.0488281
4566,1.48164e-51,0.117039,5000,1.65234,14.7285,1,0.652344,0.0410156,0.0410156
4567,1.48164e-51,0.117039,5000,1.65723,14.709,1,0.657227,0.0439453,0.0439453
4568,1.47875e-51,0.117108,5000,1.64648,14.6514,0.998047,0.648438,0.0546875,0.0546875
4569,1.48019e-51,0.117068,5000,1.62891,14.4775,1,0.628906,0.0507812,0.0507812
4570,1.48019e-51,0.117073,5000,1.625,14.5537,0.999023,0.625977,0.0546875,0.0546875
4571,1.48164e-51,0.117039,5000,1.61035,14.4795,1,0.610352,0.0410156,0.0410156
4572,1.48164e-51,0.117039,5000,1.61035,14.4873,1,0.610352,0.0439453,0.0439453
4573,1.4773e-51,0.117123,5000,1.60645,14.4277,0.999023,0.608398,0.0566406,0.0566406
4574,1.48019e-51,0.117073,5000,1.6123,14.4121,0.999023,0.613281,0.0478516,0.0478516
4575,1.48164e-51,0.117039,5000,1.61426,14.4189,1,0.614258,0.046875,0.046875
4576,1.47875e-51,0.117108,5000,1.62402,14.4902,0.998047,0.625977,0.0585938,0.0585938
4577,1.48164e-51,0.117039,5000,1.62988,14.4551,1,0.629883,0.0605469,0.0605469
4578,1.48019e-51,0.117073,5000,1.62598,14.4619,0.999023,0.626953,0.0498047,0.0498047
4579,1.48164e-51,0.117039,5000,1.65137,14.583,1,0.651367,0.0361328,0.0361328
4580,1.48019e-51,0.117054,5000,1.65234,14.6475,1,0.652344,0.0439453,0.0439453
4581,1.48019e-51,0.117054,5000,1.65332,14.6602,1,0.65332,0.0458984,0.0458984
4582,1.48019e-51,0.117054,5000,1.64941,14.5391,1,0.649414,0.0458984,0.0458984
4583,1.48164e-51,0.117039,5000,1.66113,14.5283,1,0.661133,0.0419922,0.0419922
4584,1.48164e-51,0.117039,5000,1.64844,14.5332,1,0.648438,0.0429688,0.0429688
4585,1.48164e-51,0.117039,5000,1.66504,14.6113,1,0.665039,0.0419922,0.0419922
4586,1.48164e-51,0.117039,5000,1.66113,14.5674,1,0.661133,0.0488281,0.0488281
4587,1.48164e-51,0.117039,5000,1.66699,14.6289,1,0.666992,0.0458984,0.0458984
4588,1.47875e-51,0.117088,5000,1.6709,14.6143,0.999023,0.671875,0.0585938,0.0585938
4589,1.48164e-51,0.117039,5000,1.66211,14.5547,1,0.662109,0.0371094,0.0371094
4590,1.48164e-51,0.117039,5000,1.66797,14.5996,1,0.667969,0.0556641,0.0556641
4591,1.48075e-51,0.11704,5000,1.68848,14.6631,1,0.688477,0.0458984,0.0458984
4592,1.48164e-51,0.117039,5000,1.68262,14.6494,1,0.682617,0.0458984,0.0458984
4593,1.48164e-51,0.117039,5000,1.69336,14.7188,1,0.693359,0.0478516,0.0478516
